1023,804
1023,809
1021,542
1021,518
1019,453
1018,384
1014,363
1013,319
1011,306
1009,278
1008,263
1006,259
1004,238
1004,228
1000,208
1000,209
998,204
997,193
994,179
992,167
989,160
987,161
986,147
983,142
978,124
982,104
961,91
940,70
914,60
893,54
873,47
848,42
823,38
798,35
769,32
742,30
728,30
700,27
664,24
632,23
594,23
562,21
532,20
497,20
459,19
430,19
405,17
376,17
352,17
331,16
309,16
293,16
276,16
255,15
231,15
214,14
194,15
191,15
193,15
175,14
159,13
109,12
58,12
43,12
37,11
32,11
29,11
23,11
25,11
24,10
22,10
20,9
18,9
16,9
14,9
11,7
8,7
6,7
3,4
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
