1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1020
1023,1023
1023,1022
1023,1022
1023,1021
1023,1011
1022,1011
1021,1012
1020,1009
1020,1008
1020,1006
1019,1006
1017,1003
1017,1000
1016,996
1014,995
1013,990
1010,985
1009,983
1008,980
1005,976
1005,971
1003,967
1001,962
998,958
996,951
993,948
991,943
989,940
988,936
986,938
986,934
984,928
981,924
980,919
978,914
975,908
973,902
975,894
971,894
968,887
964,879
959,875
955,853
951,853
939,841
930,803
914,794
909,787
902,770
892,754
883,746
878,732
873,730
864,713
853,699
867,687
838,684
833,679
830,673
824,656
818,657
810,647
800,634
787,624
782,615
775,603
766,591
751,576
738,566
725,556
724,558
725,558
710,551
727,545
698,519
677,504
654,481
633,461
613,455
603,443
589,432
577,422
563,405
548,397
535,392
530,386
514,365
482,347
462,336
446,323
435,326
427,314
416,307
409,305
405,301
398,296
392,290
383,284
372,276
358,265
343,252
332,249
322,247
316,239
306,232
300,229
293,227
287,221
280,214
276,210
270,201
247,192
238,187
228,180
218,174
209,167
200,160
190,155
190,148
177,144
170,141
166,134
155,129
150,125
146,122
136,113
116,108
123,106
120,102
113,93
98,84
89,76
82,73
71,64
64,56
59,55
56,50
52,50
50,45
46,43
44,41
42,40
40,38
38,36
39,34
33,32
31,30
29,29
23,28
28,27
20,26
26,25
24,24
24,23
22,22
21,20
19,19
17,17
15,16
14,13
13,13
11,12
11,12
10,11
9,9
8,8
6,7
6,6
4,5
4,4
3,3
2,5
3,5
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
