1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1023
1023,1019
1023,1019
1023,1017
1023,994
1021,996
1020,985
1019,989
1017,978
1018,978
1016,971
1016,969
1014,969
1014,957
1013,955
1011,953
1010,945
1009,944
1007,932
1006,934
1005,925
1005,921
1002,914
1000,908
1000,905
997,900
997,888
995,884
992,874
989,871
986,859
985,850
982,844
978,821
970,805
967,780
955,732
936,668
918,656
902,626
887,589
886,558
850,536
834,511
797,491
795,470
778,449
764,437
744,415
732,410
717,396
703,382
693,372
675,365
659,352
640,338
619,323
598,312
584,301
566,292
550,282
533,271
513,264
489,247
463,237
443,229
426,223
408,215
388,205
373,197
357,191
339,183
322,175
299,166
282,165
265,150
243,145
225,135
214,134
214,134
215,134
199,116
153,92
110,70
71,48
50,41
43,37
37,32
31,28
24,25
24,24
21,20
18,17
16,12
13,22
10,10
9,9
6,6
4,4
1,3
0,2
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
